,store,item,date,sales
5904,5,19,2015-01-31,674
5905,5,19,2015-02-28,622
5906,5,19,2015-03-31,824
5907,5,19,2015-04-30,998
5908,5,19,2015-05-31,1074
5909,5,19,2015-06-30,1140
5910,5,19,2015-07-31,1225
5911,5,19,2015-08-31,1046
5912,5,19,2015-09-30,934
5913,5,19,2015-10-31,881
5914,5,19,2015-11-30,944
5915,5,19,2015-12-31,660
5916,5,19,2016-01-31,715
5917,5,19,2016-02-29,726
5918,5,19,2016-03-31,921
5919,5,19,2016-04-30,1038
5920,5,19,2016-05-31,1117
5921,5,19,2016-06-30,1209
5922,5,19,2016-07-31,1344
5923,5,19,2016-08-31,1105
5924,5,19,2016-09-30,1085
5925,5,19,2016-10-31,1086
5926,5,19,2016-11-30,1054
5927,5,19,2016-12-31,789
5928,5,19,2017-01-31,764
5929,5,19,2017-02-28,726
5930,5,19,2017-03-31,978
5931,5,19,2017-04-30,1097
5932,5,19,2017-05-31,1206
5933,5,19,2017-06-30,1303
5934,5,19,2017-07-31,1400
5935,5,19,2017-08-31,1210
5936,5,19,2017-09-30,1117
5937,5,19,2017-10-31,1057
5938,5,19,2017-11-30,1056
5939,5,19,2017-12-31,797
5940,5,20,2013-01-31,648
5941,5,20,2013-02-28,660
5942,5,20,2013-03-31,842
5943,5,20,2013-04-30,933
5944,5,20,2013-05-31,1071
5945,5,20,2013-06-30,1068
5946,5,20,2013-07-31,1217
5947,5,20,2013-08-31,1036
5948,5,20,2013-09-30,1001
5949,5,20,2013-10-31,918
5950,5,20,2013-11-30,967
5951,5,20,2013-12-31,759
5952,5,20,2014-01-31,736
5953,5,20,2014-02-28,756
5954,5,20,2014-03-31,970
5955,5,20,2014-04-30,1125
5956,5,20,2014-05-31,1244
5957,5,20,2014-06-30,1260
5958,5,20,2014-07-31,1437
5959,5,20,2014-08-31,1216
5960,5,20,2014-09-30,1119
5961,5,20,2014-10-31,1032
5962,5,20,2014-11-30,1104
5963,5,20,2014-12-31,782
5964,5,20,2015-01-31,715
5965,5,20,2015-02-28,726
5966,5,20,2015-03-31,1003
5967,5,20,2015-04-30,1151
5968,5,20,2015-05-31,1267
5969,5,20,2015-06-30,1337
5970,5,20,2015-07-31,1466
5971,5,20,2015-08-31,1276
5972,5,20,2015-09-30,1173
5973,5,20,2015-10-31,1165
5974,5,20,2015-11-30,1118
5975,5,20,2015-12-31,857
5976,5,20,2016-01-31,832
5977,5,20,2016-02-29,872
5978,5,20,2016-03-31,1073
5979,5,20,2016-04-30,1228
5980,5,20,2016-05-31,1420
5981,5,20,2016-06-30,1409
5982,5,20,2016-07-31,1609
5983,5,20,2016-08-31,1358
5984,5,20,2016-09-30,1310
5985,5,20,2016-10-31,1250
5986,5,20,2016-11-30,1146
5987,5,20,2016-12-31,950
5988,5,20,2017-01-31,818
5989,5,20,2017-02-28,887
5990,5,20,2017-03-31,1118
5991,5,20,2017-04-30,1289
5992,5,20,2017-05-31,1383
5993,5,20,2017-06-30,1487
5994,5,20,2017-07-31,1607
5995,5,20,2017-08-31,1404
5996,5,20,2017-09-30,1278
5997,5,20,2017-10-31,1257
5998,5,20,2017-11-30,1268
5999,5,20,2017-12-31,963
